GeoFips,GeoName,LineCode,Description,2016,2017,2018,2019,2020
33998,New Hampshire (Metropolitan Portion),2012,        Local government,31968,32131,32391,32448,30596
33999,New Hampshire (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
33999,New Hampshire (Nonmetropolitan Portion) *,10,Total employment (number of jobs),326128,328319,331214,328513,311019
33999,New Hampshire (Nonmetropolitan Portion) *,,By type,,,,,
33999,New Hampshire (Nonmetropolitan Portion) *,20,  Wage and salary employment,249884,250610,252614,254195,237312
33999,New Hampshire (Nonmetropolitan Portion) *,40,  Proprietors employment,76244,77709,78600,74318,73707
33999,New Hampshire (Nonmetropolitan Portion) *,50,    Farm proprietors employment,2455,2397,2385,2387,2385
33999,New Hampshire (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,73789,75312,76215,71931,71322
33999,New Hampshire (Nonmetropolitan Portion) *,,By industry,,,,,
33999,New Hampshire (Nonmetropolitan Portion) *,70,  Farm employment,3345,3170,3139,3145,3109
33999,New Hampshire (Nonmetropolitan Portion) *,80,  Nonfarm employment,322783,325149,328075,325368,307910
33999,New Hampshire (Nonmetropolitan Portion) *,90,    Private nonfarm employment,278830,281579,284603,281823,265888
33999,New Hampshire (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",(D),(D),(D),(D),(D)
33999,New Hampshire (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),(D)
33999,New Hampshire (Nonmetropolitan Portion) *,300,      Utilities,"1,038 E",963 E,927 E,941 E,952 E
33999,New Hampshire (Nonmetropolitan Portion) *,400,      Construction,21783,"20,864 E","21,127 E",21652,21977
33999,New Hampshire (Nonmetropolitan Portion) *,500,      Manufacturing,24928,"24,162 E","23,284 E",25132,23327
33999,New Hampshire (Nonmetropolitan Portion) *,600,      Wholesale trade,9200,9321,9523,9586,9060
33999,New Hampshire (Nonmetropolitan Portion) *,700,      Retail trade,41487,41463,41048,40146,38620
33999,New Hampshire (Nonmetropolitan Portion) *,800,      Transportation and warehousing,"5,228 E","5,548 E",(D),(D),(D)
33999,New Hampshire (Nonmetropolitan Portion) *,900,      Information,3500,3552,3498,3268,3167
33999,New Hampshire (Nonmetropolitan Portion) *,1000,      Finance and insurance,13329,13413,13479,12759,12573
33999,New Hampshire (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,13542,14118,14499,13668,13430
33999,New Hampshire (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",16892,17281,17479,17591,17720
33999,New Hampshire (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,3291,3385,3546,3521,3475
33999,New Hampshire (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,13056,13367,13982,13915,13458
33999,New Hampshire (Nonmetropolitan Portion) *,1500,      Educational services,14644,14796,15175,15201,14401
33999,New Hampshire (Nonmetropolitan Portion) *,1600,      Health care and social assistance,41865,41841,41844,42257,41109
33999,New Hampshire (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation",9164,9614,9872,9838,7772
33999,New Hampshire (Nonmetropolitan Portion) *,1800,      Accommodation and food services,26026,26554,26508,26568,21034
33999,New Hampshire (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),16510,16360,16926,16900,15534
33999,New Hampshire (Nonmetropolitan Portion) *,2000,    Government and government enterprises,43953,43570,43472,43545,42022
33999,New Hampshire (Nonmetropolitan Portion) *,2001,      Federal civilian,2277,2285,2287,2320,2535
33999,New Hampshire (Nonmetropolitan Portion) *,2002,      Military,1563,1547,1538,1593,1580
33999,New Hampshire (Nonmetropolitan Portion) *,2010,      State and local,40113,39738,39647,39632,37907
33999,New Hampshire (Nonmetropolitan Portion) *,2011,        State government,15368,15143,14954,14899,14489
33999,New Hampshire (Nonmetropolitan Portion) *,2012,        Local government,24745,24595,24693,24733,23418
34998,New Jersey (Metropolitan Portion),,Employment by place of work,,,,,
34998,New Jersey (Metropolitan Portion),10,Total employment (number of jobs),5391249,5447903,5549280,5569985,5166206
34998,New Jersey (Metropolitan Portion),,By type,,,,,
34998,New Jersey (Metropolitan Portion),20,  Wage and salary employment,4122611,4174109,4221307,4263847,3920973
34998,New Jersey (Metropolitan Portion),40,  Proprietors employment,1268638,1273794,1327973,1306138,1245233
34998,New Jersey (Metropolitan Portion),50,    Farm proprietors employment,8666,8806,8823,8824,8818
34998,New Jersey (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,1259972,1264988,1319150,1297314,1236415
34998,New Jersey (Metropolitan Portion),,By industry,,,,,
34998,New Jersey (Metropolitan Portion),70,  Farm employment,19832,19305,17699,16960,15676
34998,New Jersey (Metropolitan Portion),80,  Nonfarm employment,5371417,5428598,5531581,5553025,5150530
34998,New Jersey (Metropolitan Portion),90,    Private nonfarm employment,4760985,4817258,4919339,4937640,4562093
34998,New Jersey (Metropolitan Portion),100,"      Forestry, fishing, and related activities",6989,6811,6809,6647,6457
34998,New Jersey (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction",4413,3823,3010,2766,2667
34998,New Jersey (Metropolitan Portion),300,      Utilities,16834,15493,16473,16064,15281
34998,New Jersey (Metropolitan Portion),400,      Construction,249911,249295,254846,254604,244792
34998,New Jersey (Metropolitan Portion),500,      Manufacturing,259335,261116,263463,266645,252323
34998,New Jersey (Metropolitan Portion),600,      Wholesale trade,238069,239393,238808,236751,222505
34998,New Jersey (Metropolitan Portion),700,      Retail trade,547238,548667,542720,533023,486720
34998,New Jersey (Metropolitan Portion),800,      Transportation and warehousing,257200,283932,305783,326501,315391
34998,New Jersey (Metropolitan Portion),900,      Information,91738,89816,88723,85039,84848
34998,New Jersey (Metropolitan Portion),1000,      Finance and insurance,340074,340482,352557,344742,340740
34998,New Jersey (Metropolitan Portion),1100,      Real estate and rental and leasing,320402,332228,343910,335908,318053
34998,New Jersey (Metropolitan Portion),1200,"      Professional, scientific, and technical services",461504,459361,467757,466254,457800
34998,New Jersey (Metropolitan Portion),1300,      Management of companies and enterprises,91521,91822,95100,97000,94356
34998,New Jersey (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,346854,350778,354146,356889,327807
34998,New Jersey (Metropolitan Portion),1500,      Educational services,137892,136814,137826,140595,130472
34998,New Jersey (Metropolitan Portion),1600,      Health care and social assistance,641923,651852,664638,678220,634851
34998,New Jersey (Metropolitan Portion),1700,"      Arts, entertainment, and recreation",122527,124718,129135,128229,93520
34998,New Jersey (Metropolitan Portion),1800,      Accommodation and food services,336151,342330,353194,359135,269020
34998,New Jersey (Metropolitan Portion),1900,      Other services (except government and government enterprises),290410,288527,300441,302628,264490
34998,New Jersey (Metropolitan Portion),2000,    Government and government enterprises,610432,611340,612242,615385,588437
34998,New Jersey (Metropolitan Portion),2001,      Federal civilian,49430,49420,48590,48557,50621
34998,New Jersey (Metropolitan Portion),2002,      Military,24609,24915,25098,25652,25473
34998,New Jersey (Metropolitan Portion),2010,      State and local,536393,537005,538554,541176,512343
34998,New Jersey (Metropolitan Portion),2011,        State government,140774,140097,141465,141939,139343
34998,New Jersey (Metropolitan Portion),2012,        Local government,395619,396908,397089,399237,373000
34999,New Jersey (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
34999,New Jersey (Nonmetropolitan Portion) *,10,Total employment (number of jobs),0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,,By type,,,,,
34999,New Jersey (Nonmetropolitan Portion) *,20,  Wage and salary employment,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,40,  Proprietors employment,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,50,    Farm proprietors employment,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,,By industry,,,,,
34999,New Jersey (Nonmetropolitan Portion) *,70,  Farm employment,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,80,  Nonfarm employment,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,90,    Private nonfarm employment,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,300,      Utilities,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,400,      Construction,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,500,      Manufacturing,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,600,      Wholesale trade,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,700,      Retail trade,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,800,      Transportation and warehousing,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,900,      Information,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,1000,      Finance and insurance,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,1500,      Educational services,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,1600,      Health care and social assistance,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation",0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,1800,      Accommodation and food services,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,2000,    Government and government enterprises,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,2001,      Federal civilian,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,2002,      Military,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,2010,      State and local,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,2011,        State government,0,0,0,0,0
34999,New Jersey (Nonmetropolitan Portion) *,2012,        Local government,0,0,0,0,0
35998,New Mexico (Metropolitan Portion),,Employment by place of work,,,,,
35998,New Mexico (Metropolitan Portion),10,Total employment (number of jobs),754959,758246,767096,769569,726399
35998,New Mexico (Metropolitan Portion),,By type,,,,,
35998,New Mexico (Metropolitan Portion),20,  Wage and salary employment,599685,600718,607322,615759,576266
35998,New Mexico (Metropolitan Portion),40,  Proprietors employment,155274,157528,159774,153810,150133
35998,New Mexico (Metropolitan Portion),50,    Farm proprietors employment,8507,8464,8354,8382,8379
35998,New Mexico (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,146767,149064,151420,145428,141754
35998,New Mexico (Metropolitan Portion),,By industry,,,,,
35998,New Mexico (Metropolitan Portion),70,  Farm employment,11408,11076,10940,10790,10893
35998,New Mexico (Metropolitan Portion),80,  Nonfarm employment,743551,747170,756156,758779,715506
35998,New Mexico (Metropolitan Portion),90,    Private nonfarm employment,606420,611840,620283,621631,582225
35998,New Mexico (Metropolitan Portion),100,"      Forestry, fishing, and related activities",(D),(D),(D),(D),(D)
35998,New Mexico (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction","10,471 E",9353,"8,047 E","7,515 E","6,288 E"
35998,New Mexico (Metropolitan Portion),300,      Utilities,"2,582 E",2645,"2,450 E","2,302 E","2,331 E"
35998,New Mexico (Metropolitan Portion),400,      Construction,43065,45107,(D),"42,214 E",(D)
35998,New Mexico (Metropolitan Portion),500,      Manufacturing,24408,24013,"22,929 E","23,633 E","22,612 E"
35998,New Mexico (Metropolitan Portion),600,      Wholesale trade,19008,18762,"17,157 E","17,394 E","16,613 E"
35998,New Mexico (Metropolitan Portion),700,      Retail trade,78190,76969,76516,74665,71498
35998,New Mexico (Metropolitan Portion),800,      Transportation and warehousing,"17,325 E",18608,"19,004 E","20,878 E","20,354 E"
35998,New Mexico (Metropolitan Portion),900,      Information,"12,985 E","12,528 E","12,122 E","11,266 E","9,569 E"
35998,New Mexico (Metropolitan Portion),1000,      Finance and insurance,27735,"27,863 E","27,812 E","28,272 E","28,406 E"
35998,New Mexico (Metropolitan Portion),1100,      Real estate and rental and leasing,31099,"31,598 E","30,277 E","30,227 E","30,141 E"
35998,New Mexico (Metropolitan Portion),1200,"      Professional, scientific, and technical services","57,640 E","59,071 E","58,509 E",61384,"61,150 E"
35998,New Mexico (Metropolitan Portion),1300,      Management of companies and enterprises,"4,809 E",4823,"5,109 E",5315,"4,945 E"
35998,New Mexico (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,"40,845 E","43,054 E","42,846 E","43,947 E","40,917 E"
35998,New Mexico (Metropolitan Portion),1500,      Educational services,13789,"13,390 E","13,222 E","13,645 E","12,718 E"
35998,New Mexico (Metropolitan Portion),1600,      Health care and social assistance,97693,"97,610 E","98,487 E","99,635 E","97,428 E"
35998,New Mexico (Metropolitan Portion),1700,"      Arts, entertainment, and recreation","18,091 E","18,753 E","18,815 E","19,825 E",14721
35998,New Mexico (Metropolitan Portion),1800,      Accommodation and food services,"63,290 E","64,036 E",65143,"65,846 E","48,577 E"
35998,New Mexico (Metropolitan Portion),1900,      Other services (except government and government enterprises),38947,38731,40044,39924,36596
35998,New Mexico (Metropolitan Portion),2000,    Government and government enterprises,137131,135330,135873,137148,133281
35998,New Mexico (Metropolitan Portion),2001,      Federal civilian,20434,20422,20145,20313,21058
35998,New Mexico (Metropolitan Portion),2002,      Military,7088,7072,7223,7449,7458
35998,New Mexico (Metropolitan Portion),2010,      State and local,109609,107836,108505,109386,104765
35998,New Mexico (Metropolitan Portion),2011,        State government,44487,43538,"43,074 E","42,964 E","42,940 E"
35998,New Mexico (Metropolitan Portion),2012,        Local government,65122,64298,(D),(D),(D)
35999,New Mexico (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
35999,New Mexico (Nonmetropolitan Portion) *,10,Total employment (number of jobs),337560,337036,343412,347391,328359
35999,New Mexico (Nonmetropolitan Portion) *,,By type,,,,,
35999,New Mexico (Nonmetropolitan Portion) *,20,  Wage and salary employment,261471,261775,268484,274897,257767
35999,New Mexico (Nonmetropolitan Portion) *,40,  Proprietors employment,76089,75261,74928,72494,70592
35999,New Mexico (Nonmetropolitan Portion) *,50,    Farm proprietors employment,12969,12946,12767,12824,12816
35999,New Mexico (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,63120,62315,62161,59670,57776
35999,New Mexico (Nonmetropolitan Portion) *,,By industry,,,,,
35999,New Mexico (Nonmetropolitan Portion) *,70,  Farm employment,18418,17854,17625,17345,17535
35999,New Mexico (Nonmetropolitan Portion) *,80,  Nonfarm employment,319142,319182,325787,330046,310824
35999,New Mexico (Nonmetropolitan Portion) *,90,    Private nonfarm employment,247811,248482,255469,259342,242441
35999,New Mexico (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",(D),(D),(D),(D),(D)
35999,New Mexico (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",(D),21854,"21,186 E",(D),(D)
35999,New Mexico (Nonmetropolitan Portion) *,300,      Utilities,"2,063 E",1977,"1,834 E","1,889 E","1,880 E"
35999,New Mexico (Nonmetropolitan Portion) *,400,      Construction,16943,16961,"18,753 E","20,743 E","19,549 E"
35999,New Mexico (Nonmetropolitan Portion) *,500,      Manufacturing,8778,8549,"8,434 E","8,261 E","8,253 E"
35999,New Mexico (Nonmetropolitan Portion) *,600,      Wholesale trade,6364,6228,"5,928 E","6,041 E","5,679 E"
35999,New Mexico (Nonmetropolitan Portion) *,700,      Retail trade,35443,34490,34181,33441,32823
35999,New Mexico (Nonmetropolitan Portion) *,800,      Transportation and warehousing,"9,053 E",9451,"10,604 E","11,083 E","10,614 E"
35999,New Mexico (Nonmetropolitan Portion) *,900,      Information,"2,546 E","2,501 E","2,518 E","2,232 E","1,906 E"
35999,New Mexico (Nonmetropolitan Portion) *,1000,      Finance and insurance,7950,"7,602 E","7,666 E","7,388 E","7,178 E"
35999,New Mexico (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,8760,"8,668 E","9,048 E","8,782 E","8,662 E"
35999,New Mexico (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",(D),(D),"20,418 E",22075,(D)
35999,New Mexico (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,(D),1321,(D),1396,(D)
35999,New Mexico (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,(D),(D),(D),"12,414 E","12,972 E"
35999,New Mexico (Nonmetropolitan Portion) *,1500,      Educational services,3228,(D),(D),(D),(D)
35999,New Mexico (Nonmetropolitan Portion) *,1600,      Health care and social assistance,36570,(D),(D),(D),(D)
35999,New Mexico (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation","5,180 E","5,492 E",(D),(D),4694
35999,New Mexico (Nonmetropolitan Portion) *,1800,      Accommodation and food services,"27,755 E","27,982 E",29593,(D),(D)
35999,New Mexico (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),16406,16249,16636,16592,14834
35999,New Mexico (Nonmetropolitan Portion) *,2000,    Government and government enterprises,71331,70700,70318,70704,68383
35999,New Mexico (Nonmetropolitan Portion) *,2001,      Federal civilian,8950,8857,8732,8764,9129
35999,New Mexico (Nonmetropolitan Portion) *,2002,      Military,9997,10218,10384,10528,10616
35999,New Mexico (Nonmetropolitan Portion) *,2010,      State and local,52384,51625,51202,51412,48638
35999,New Mexico (Nonmetropolitan Portion) *,2011,        State government,14228,13918,"13,670 E","13,693 E","13,625 E"
35999,New Mexico (Nonmetropolitan Portion) *,2012,        Local government,38156,37707,"35,824 E","36,031 E","33,345 E"
36998,New York (Metropolitan Portion),,Employment by place of work,,,,,
36998,New York (Metropolitan Portion),10,Total employment (number of jobs),11596376,11725897,11985920,12079823,10971152
36998,New York (Metropolitan Portion),,By type,,,,,
36998,New York (Metropolitan Portion),20,  Wage and salary employment,8999051,9113005,9279634,9398306,8462634
36998,New York (Metropolitan Portion),40,  Proprietors employment,2597325,2612892,2706286,2681517,2508518
36998,New York (Metropolitan Portion),50,    Farm proprietors employment,16194,15991,15973,15978,15965
36998,New York (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,2581131,2596901,2690313,2665539,2492553
36998,New York (Metropolitan Portion),,By industry,,,,,
36998,New York (Metropolitan Portion),70,  Farm employment,29882,30385,30028,30121,29476
36998,New York (Metropolitan Portion),80,  Nonfarm employment,11566494,11695512,11955892,12049702,10941676
36998,New York (Metropolitan Portion),90,    Private nonfarm employment,10230447,10357084,10578312,10665139,9595895
36998,New York (Metropolitan Portion),100,"      Forestry, fishing, and related activities",(D),9943,(D),9709,(D)
36998,New York (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction",12908,10947,8981,(D),(D)
36998,New York (Metropolitan Portion),300,      Utilities,40832,38876,38531,38511,37286
36998,New York (Metropolitan Portion),400,      Construction,508805,"508,288 E",529373,534860,484940
36998,New York (Metropolitan Portion),500,      Manufacturing,"420,957 E","415,119 E","393,628 E","388,498 E",373979
36998,New York (Metropolitan Portion),600,      Wholesale trade,363499,362639,356071,350887,318204
36998,New York (Metropolitan Portion),700,      Retail trade,1028786,1023159,1015171,997809,876593
36998,New York (Metropolitan Portion),800,      Transportation and warehousing,410243,451580,489249,519490,469522
36998,New York (Metropolitan Portion),900,      Information,305503,308500,314651,313065,301694
36998,New York (Metropolitan Portion),1000,      Finance and insurance,893051,887403,912668,915216,891196
36998,New York (Metropolitan Portion),1100,      Real estate and rental and leasing,653922,677404,699325,689910,645292
36998,New York (Metropolitan Portion),1200,"      Professional, scientific, and technical services",963301,980936,"992,308 E",998730,964475
36998,New York (Metropolitan Portion),1300,      Management of companies and enterprises,165852,160892,168212,168047,152258
36998,New York (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,"597,651 E","605,174 E",627979,"650,729 E",555674
36998,New York (Metropolitan Portion),1500,      Educational services,477901,477779,475328,481467,445928
36998,New York (Metropolitan Portion),1600,      Health care and social assistance,1597231,1628757,1685759,1750481,1673269
36998,New York (Metropolitan Portion),1700,"      Arts, entertainment, and recreation",345264,351998,365205,354745,"256,127 E"
36998,New York (Metropolitan Portion),1800,      Accommodation and food services,768927,796621,799355,800032,545949
36998,New York (Metropolitan Portion),1900,      Other services (except government and government enterprises),662168,651725,672798,673942,583378
36998,New York (Metropolitan Portion),2000,    Government and government enterprises,1336047,1338428,1377580,1384563,1345781
36998,New York (Metropolitan Portion),2001,      Federal civilian,110904,110926,109338,109645,114684
36998,New York (Metropolitan Portion),2002,      Military,53620,54472,53228,52868,52634
36998,New York (Metropolitan Portion),2010,      State and local,1171523,1173030,1215014,1222050,1178463
36998,New York (Metropolitan Portion),2011,        State government,"211,018 E","210,877 E",214093,215766,213699
36998,New York (Metropolitan Portion),2012,        Local government,"950,143 E","951,720 E",1000921,1006284,964764
36999,New York (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
36999,New York (Nonmetropolitan Portion) *,10,Total employment (number of jobs),662760,663987,666921,663212,610778
36999,New York (Nonmetropolitan Portion) *,,By type,,,,,
36999,New York (Nonmetropolitan Portion) *,20,  Wage and salary employment,512361,513417,515980,516120,472023
36999,New York (Nonmetropolitan Portion) *,40,  Proprietors employment,150399,150570,150941,147092,138755
36999,New York (Nonmetropolitan Portion) *,50,    Farm proprietors employment,14842,14636,14627,14627,14616
36999,New York (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,135557,135934,136314,132465,124139
36999,New York (Nonmetropolitan Portion) *,,By industry,,,,,
36999,New York (Nonmetropolitan Portion) *,70,  Farm employment,22176,22350,22160,22207,21854
36999,New York (Nonmetropolitan Portion) *,80,  Nonfarm employment,640584,641637,644761,641005,588924
36999,New York (Nonmetropolitan Portion) *,90,    Private nonfarm employment,516709,516757,519551,515442,471032
36999,New York (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",(D),4675,(D),4593,(D)
36999,New York (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",3298,3183,2435,(D),(D)
36999,New York (Nonmetropolitan Portion) *,300,      Utilities,2279,2043,1949,2037,2037
36999,New York (Nonmetropolitan Portion) *,400,      Construction,33615,"33,113 E",34052,33614,32087
36999,New York (Nonmetropolitan Portion) *,500,      Manufacturing,"63,095 E","62,529 E","63,077 E","62,673 E",58485
36999,New York (Nonmetropolitan Portion) *,600,      Wholesale trade,13457,13209,13315,13189,12183
36999,New York (Nonmetropolitan Portion) *,700,      Retail trade,79979,79084,77602,75473,71251
36999,New York (Nonmetropolitan Portion) *,800,      Transportation and warehousing,17261,17909,18380,18991,17359
36999,New York (Nonmetropolitan Portion) *,900,      Information,6457,6332,6090,5764,5142
36999,New York (Nonmetropolitan Portion) *,1000,      Finance and insurance,19925,19511,19837,19500,19043
36999,New York (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,19173,19634,20230,19693,18095
36999,New York (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",24533,24578,"23,930 E",24870,23969
36999,New York (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,5139,4835,4856,4945,5000
36999,New York (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,"22,056 E","21,574 E",22362,"21,758 E",20708
36999,New York (Nonmetropolitan Portion) *,1500,      Educational services,13820,13862,13512,13681,12331
36999,New York (Nonmetropolitan Portion) *,1600,      Health care and social assistance,86622,87357,87839,87277,82633
36999,New York (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation",15981,16229,16555,16063,"11,626 E"
36999,New York (Nonmetropolitan Portion) *,1800,      Accommodation and food services,48269,50031,51137,52037,39726
36999,New York (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),36137,35691,36354,36364,32623
36999,New York (Nonmetropolitan Portion) *,2000,    Government and government enterprises,123875,124880,125210,125563,117892
36999,New York (Nonmetropolitan Portion) *,2001,      Federal civilian,5601,5578,5509,5568,5862
36999,New York (Nonmetropolitan Portion) *,2002,      Military,2264,2175,2124,2128,2121
36999,New York (Nonmetropolitan Portion) *,2010,      State and local,116010,117127,117577,117867,109909
36999,New York (Nonmetropolitan Portion) *,2011,        State government,"30,686 E","31,553 E",31983,32334,31670
36999,New York (Nonmetropolitan Portion) *,2012,        Local government,"84,259 E","84,475 E",85594,85533,78239
37998,North Carolina (Metropolitan Portion),,Employment by place of work,,,,,
37998,North Carolina (Metropolitan Portion),10,Total employment (number of jobs),4884973,4980822,5107274,5197660,4998007
37998,North Carolina (Metropolitan Portion),,By type,,,,,
37998,North Carolina (Metropolitan Portion),20,  Wage and salary employment,3864044,3933098,4009115,4101742,3944837
37998,North Carolina (Metropolitan Portion),40,  Proprietors employment,1020929,1047724,1098159,1095918,1053170
37998,North Carolina (Metropolitan Portion),50,    Farm proprietors employment,23453,23063,23060,22964,22851
37998,North Carolina (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,997476,1024661,1075099,1072954,1030319
37998,North Carolina (Metropolitan Portion),,By industry,,,,,
37998,North Carolina (Metropolitan Portion),70,  Farm employment,37564,35253,34622,37649,35875
37998,North Carolina (Metropolitan Portion),80,  Nonfarm employment,4847409,4945569,5072652,5160011,4962132
37998,North Carolina (Metropolitan Portion),90,    Private nonfarm employment,4141289,4233621,4358364,4438413,4252129
37998,North Carolina (Metropolitan Portion),100,"      Forestry, fishing, and related activities",12872,12662,13206,13061,12805
37998,North Carolina (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction",6815,5801,4806,(D),(D)
37998,North Carolina (Metropolitan Portion),300,      Utilities,13653,12735,13218,12999,13023
37998,North Carolina (Metropolitan Portion),400,      Construction,"271,830 E","278,440 E",296184,"307,629 E","302,212 E"
37998,North Carolina (Metropolitan Portion),500,      Manufacturing,"381,142 E","381,979 E","386,061 E","387,197 E","366,400 E"
37998,North Carolina (Metropolitan Portion),600,      Wholesale trade,177271,179832,177873,181774,177305
37998,North Carolina (Metropolitan Portion),700,      Retail trade,493141,501464,502134,501314,485609
37998,North Carolina (Metropolitan Portion),800,      Transportation and warehousing,155296,167851,181772,200639,211116
37998,North Carolina (Metropolitan Portion),900,      Information,86389,87563,89118,84080,"81,528 E"
37998,North Carolina (Metropolitan Portion),1000,      Finance and insurance,"233,744 E","238,960 E","253,260 E",259632,"269,651 E"
37998,North Carolina (Metropolitan Portion),1100,      Real estate and rental and leasing,217261,225698,236680,230906,226150
37998,North Carolina (Metropolitan Portion),1200,"      Professional, scientific, and technical services",321971,337620,357885,366951,367346
37998,North Carolina (Metropolitan Portion),1300,      Management of companies and enterprises,82135,79714,82897,83795,82734
37998,North Carolina (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,351586,355263,359640,"366,959 E",351828
37998,North Carolina (Metropolitan Portion),1500,      Educational services,128431,129317,129392,134435,125829
37998,North Carolina (Metropolitan Portion),1600,      Health care and social assistance,459320,471590,483267,494993,481449
37998,North Carolina (Metropolitan Portion),1700,"      Arts, entertainment, and recreation",110946,115552,119312,120298,93005
37998,North Carolina (Metropolitan Portion),1800,      Accommodation and food services,366110,379026,386168,396938,328239
37998,North Carolina (Metropolitan Portion),1900,      Other services (except government and government enterprises),"269,687 E",272136,"284,068 E",288946,271131
37998,North Carolina (Metropolitan Portion),2000,    Government and government enterprises,706120,711948,714288,721598,710003
37998,North Carolina (Metropolitan Portion),2001,      Federal civilian,66075,66713,67101,68536,71159
